Airline,Departure,Arrival,NoControl,LQR,Saved
F9,CLT,PHL,1018.25144902,523.633550092,494.617898924
F9,DEN,RDU,661.710281155,462.506965734,199.203315421
F9,TPA,CLE,1083.3099977,205.213576803,878.096420898
F9,DEN,RSW,490.623240654,285.053549617,205.569691037
F9,IAD,LAS,2101.4120497,793.387254071,1308.02479563
F9,MCO,TTN,1526.010921,590.96399611,935.046924893
F9,FLL,CLE,669.917437093,482.506102696,187.411334397
F9,LAS,DEN,2746.43907455,329.496395785,2416.94267877
F9,PHL,MCO,1623.19947855,650.68033695,972.519141597
F9,DEN,OMA,1026.77474621,586.86453173,439.910214483
F9,IAD,MCO,2309.95177432,630.315500559,1679.63627376
F9,PHL,CLT,821.799542069,439.969928594,381.829613476
F9,DEN,CLE,586.356363587,393.793021302,192.563342285
F9,MCI,DEN,563.839722633,362.242604445,201.597118188
F9,MSP,DEN,1595.9094231,392.986720796,1202.92270231
F9,LAS,ORD,1258.74321984,574.633641994,684.109577843
F9,MKE,DEN,1189.12156094,349.130540337,839.991020602
F9,DEN,DSM,625.197247151,483.143822788,142.053424363
F9,PHL,ORD,2156.22373186,986.293171896,1169.93055996
F9,DEN,FSD,874.736878144,582.916523176,291.820354968
F9,CVG,DEN,1010.10835454,369.401342487,640.707012052
F9,SAN,DEN,1059.86951116,118.787982432,941.081528731
F9,TTN,FLL,830.752318539,416.452164711,414.300153828
F9,MCO,MKE,1449.82090184,662.603739756,787.217162079
F9,ORD,MIA,763.705121839,645.410650495,118.294471344
F9,DEN,PBI,752.136707519,463.410278915,288.726428604
F9,ATL,CVG,672.698422717,310.530495821,362.167926897
F9,ATL,LGA,759.167586604,669.723727748,89.4438588554
F9,PBI,DEN,821.287605312,605.816076381,215.471528931
F9,MIA,IAD,280.30262013,161.554354472,118.748265658
F9,MSN,DEN,525.523337334,175.387820928,350.135516407
F9,PHX,ORD,1370.38902559,481.199476607,889.189548984
F9,PHX,CLE,1532.06633723,911.4887293,620.577607934
F9,ORD,IAD,1323.87461492,1034.20884956,289.665765366
F9,FLL,CVG,270.461609154,196.096327047,74.3652821066
F9,ORD,PHX,1059.98692016,600.226351662,459.760568501
F9,DEN,DCA,726.491397272,346.67499371,379.816403562
F9,MIA,ATL,1439.92133426,628.562334718,811.358999546
F9,STL,LAS,606.491809004,417.112662477,189.379146527
B6,FLL,PVD,864.334456117,630.06907138,234.265384738
B6,JFK,MVY,831.225433327,607.617012944,223.608420383
B6,BOS,PBI,1555.15790899,777.427428716,777.730480274
B6,LGB,SFO,1385.30382578,448.612460784,936.691365
B6,BUR,JFK,1080.30685297,581.460167952,498.846685017
B6,LAS,BOS,1260.04001885,587.324167978,672.715850872
B6,JAX,JFK,988.710470011,446.056470428,542.653999583
B6,STT,BOS,1256.86719878,638.470484601,618.39671418
B6,HPN,FLL,1269.67169109,896.375426678,373.296264408
B6,SWF,FLL,630.884809883,389.467452832,241.41735705
B6,CLE,BOS,396.041989106,271.777916132,124.264072973
B6,TPA,LGA,1151.01584883,500.175497213,650.84035162
B6,PDX,BOS,1111.49057718,279.068374475,832.422202704
B6,DCA,TPA,1120.39877716,739.21994433,381.178832828
B6,FLL,LAS,894.431260196,548.299271379,346.131988817
B6,LAS,JFK,1508.71916681,630.583229281,878.135937533
B6,MCO,SLC,1608.40390198,1029.33864363,579.065258349
B6,FLL,RDU,1213.4655711,961.003573639,252.461997462
B6,FLL,BUF,1729.59218804,1024.1160734,705.476114649
B6,JFK,BOS,1518.60254408,580.491012938,938.111531146
B6,PBI,BDL,1369.85910467,962.409498308,407.449606365
B6,LGB,SEA,778.664024832,461.828218343,316.835806489
B6,MCO,JFK,1644.19879552,516.560336154,1127.63845936
B6,FLL,SJU,1325.53196793,771.198888574,554.333079358
B6,ACK,BOS,1057.9769006,436.156794692,621.820105912
B6,ORD,JFK,1383.92633623,447.373224887,936.55311134
B6,DCA,RSW,984.508411378,704.281724386,280.226686992
B6,FLL,AUS,1233.34778932,817.122939679,416.224849644
B6,PBI,EWR,1074.26935931,608.210354013,466.0590053
B6,AUS,JFK,559.506819099,303.282201569,256.22461753
B6,TPA,EWR,1351.67475208,680.284740446,671.390011631
B6,STX,SJU,911.361398688,455.740490721,455.620907967
B6,RSW,BDL,1417.74534785,932.384097042,485.361250804
B6,EWR,TPA,944.785605961,717.409748614,227.375857347
B6,DCA,CHS,858.153773107,574.826657082,283.327116026
B6,BDL,MCO,1130.47542843,602.668304125,527.807124307
B6,SFO,LGB,1131.90911745,538.634406471,593.274710984
B6,LGB,LAS,1405.62644787,554.472875257,851.153572612
B6,PDX,ANC,1713.12144373,1300.93301122,412.188432508
B6,LAS,FLL,1248.8215268,817.604982354,431.216544444
B6,EWR,BOS,1081.90774646,335.102674442,746.805072019
B6,SMF,JFK,992.514846486,390.8563083,601.658538186
B6,SWF,MCO,993.161358133,583.739686182,409.421671951
B6,SRQ,BOS,1383.62791543,814.185211884,569.442703542
B6,PSE,MCO,527.955424257,86.9632909647,440.992133292
B6,RSW,HPN,721.071226214,541.315206346,179.756019868
B6,LGB,ANC,1230.23269109,760.413218332,469.819472757
B6,EWR,FLL,1263.2254316,687.095285689,576.130145908
B6,PDX,LGB,574.939636615,279.371309535,295.56832708
B6,SFO,FLL,1820.00507154,963.779442089,856.225629455
B6,BOS,RSW,1124.41907154,523.920242644,600.498828893
B6,SEA,BOS,1885.45940872,653.71845542,1231.7409533
B6,FLL,DCA,1236.26538256,753.069101971,483.196280591
B6,JAX,FLL,889.369695025,649.936967796,239.43272723
B6,CLT,JFK,1278.09999922,542.821859012,735.278140203
B6,CLT,BOS,1026.30879752,444.667296542,581.641500975
B6,IAD,BOS,773.372039788,369.139538006,404.232501782
B6,FLL,PHL,929.8544619,718.630187404,211.224274496
B6,JFK,SLC,1299.94590544,810.263677265,489.682228178
B6,JFK,BQN,1175.51896316,866.173062681,309.345900479
B6,DFW,BOS,1198.34181388,516.534235341,681.807578534
B6,MVY,BOS,934.515786489,538.837134556,395.678651933
B6,SMF,LGB,941.930614051,303.406168091,638.52444596
B6,CHS,DCA,584.459488198,354.920455433,229.539032765
B6,JFK,SRQ,567.494207037,386.773032349,180.721174688
B6,JFK,ABQ,1206.30946889,791.810040963,414.499427931
B6,TPA,SJU,1227.36817835,795.050593343,432.317585011
B6,BOS,SFO,1153.13023336,681.904733696,471.22549966
B6,MCO,RIC,986.112270509,640.740160892,345.372109617
B6,BQN,JFK,949.230119746,151.446634347,797.783485399
B6,SJU,EWR,1811.65235141,1123.8905287,687.761822714
B6,FLL,ORH,886.128070686,548.042885594,338.085185091
B6,SJC,BOS,1508.60489245,728.297561495,780.307330955
B6,LGB,PDX,803.477951842,361.500737884,441.977213958
B6,MCO,BQN,1257.1675674,858.568327853,398.599239551
B6,PBI,LGA,1564.23566421,724.499062129,839.736602079
B6,BOS,MVY,827.37458597,658.682175164,168.692410806
B6,PBI,BOS,1789.49780428,1063.13997236,726.35783192
B6,JFK,ACK,852.523450312,512.556085273,339.967365039
B6,MCO,BDL,1104.20199057,748.679953347,355.522037221
B6,AUS,FLL,824.533049767,473.937230789,350.595818978
B6,PBI,JFK,1572.34350962,666.026450084,906.317059534
B6,BOS,IAD,593.372543685,352.71867875,240.653864936
B6,HPN,TPA,593.78587822,420.244369455,173.541508765
B6,SJC,JFK,1328.50034722,642.217216565,686.283130656
B6,BOS,BWI,831.572015811,413.590766802,417.981249009
B6,JFK,PHX,1155.71259623,652.591304342,503.121291887
B6,FLL,HPN,1070.07181751,710.806331943,359.265485567
B6,PBI,DCA,907.150271574,565.035860136,342.114411439
B6,FLL,LAX,1136.47153269,625.458080842,511.01345185
B6,RIC,FLL,755.819053638,473.471830013,282.347223625
B6,DEN,JFK,1473.23171666,482.024733404,991.20698326
B6,BOS,CLT,706.804573221,461.078141605,245.726431616
B6,ORD,SJU,787.46292264,438.610856688,348.852065952
B6,LGB,SLC,827.109375492,447.697233743,379.412141749
B6,PIT,BOS,935.979434694,410.618262018,525.361172676
B6,JFK,SAV,875.516079183,579.06982832,296.446250863
B6,BOS,SAN,821.681412534,523.604845333,298.076567201
B6,JFK,MCO,1359.91493629,631.465409079,728.449527206
B6,DCA,JAX,664.679762467,422.172195234,242.507567234
B6,BOS,ACK,659.336875709,441.2107497,218.126126009
B6,PVD,FLL,1204.72673914,827.404892143,377.321846996
B6,SYR,MCO,588.688185897,294.976868147,293.71131775
B6,FLL,BDL,1538.54578582,1111.62267139,426.923114422
B6,FLL,CHS,914.989291782,708.226524323,206.762767458
B6,LAS,LGB,1393.0783604,546.608202158,846.470158244
B6,LGA,TPA,1007.44958494,773.677904113,233.771680822
B6,SFO,LAS,900.104337176,595.071879085,305.032458091
B6,TPA,DCA,545.646808316,383.32043865,162.326369666
B6,JFK,SAN,623.769189063,416.261552596,207.507636467
B6,SEA,LGB,989.270708194,541.121199551,448.149508643
B6,DTW,BOS,582.376397282,318.869693478,263.506703804
B6,HPN,MCO,1030.68092326,640.542089702,390.138833559
B6,LGB,BOS,540.587121856,225.778262285,314.808859571
B6,HOU,BOS,1280.27195398,829.48106,450.790893978
B6,SAN,JFK,989.911544409,531.342974392,458.568570016
B6,DCA,BDL,786.764338323,500.531269558,286.233068765
B6,DCA,PBI,532.98351931,326.810916169,206.172603141
B6,LGB,JFK,856.516156867,327.720950001,528.795206866
B6,MSY,JFK,839.463546848,309.904590924,529.558955924
B6,JFK,SYR,1279.36216671,780.021932449,499.340234257
B6,MCO,SWF,685.196861212,466.948350194,218.248511019
B6,JFK,AUS,1166.40859812,806.454307412,359.95429071
B6,BOS,RIC,957.123471774,495.746805232,461.376666542
B6,RDU,JFK,1042.51212296,538.006788052,504.505334903
B6,LGA,PBI,2028.19394426,1115.73945058,912.454493682
B6,JFK,RNO,1059.18584176,633.284576429,425.901265334
B6,LAX,BOS,1170.35509694,717.889355638,452.465741306
B6,SJU,BOS,1351.60353319,816.534474091,535.069059099
B6,LGB,SMF,994.536853433,467.727644626,526.809208806
B6,LGB,AUS,589.459047413,330.805706535,258.653340878
B6,JFK,CHS,938.82677091,608.154102115,330.672668795
B6,LAX,JFK,743.348207479,333.788619542,409.559587937
B6,MCO,HPN,1178.15470681,781.97892253,396.175784275
B6,PBI,HPN,1557.22250332,1042.89975531,514.322748003
B6,BOS,DTW,946.446868303,614.964128973,331.48273933
B6,RSW,DCA,967.627453284,657.246734588,310.380718696
B6,LAS,SFO,1058.60133774,380.106551052,678.494786692
B6,BDL,TPA,594.563769386,389.718049473,204.845719914
B6,BOS,PDX,1383.23588104,941.427296103,441.808584942
B6,BOS,JAX,808.924373119,527.192520326,281.731852793
B6,RDU,BOS,1038.23172845,494.298804766,543.932923681
B6,LGB,OAK,981.033479095,336.345804451,644.687674644
B6,DEN,BOS,1830.04342317,558.013316256,1272.03010692
B6,SJU,ORD,1021.0317605,586.873421489,434.158339013
B6,IAD,JFK,649.609136785,289.494449109,360.114687676
B6,LGA,FLL,2005.59022601,740.185615481,1265.40461053
B6,LGA,MCO,1452.14561533,661.453673558,790.691941775
B6,FLL,RIC,1660.85516839,1127.51834782,533.336820571
B6,JFK,SFO,649.202505259,383.566038777,265.636466482
B6,DCA,FLL,898.958631615,580.070061286,318.88857033
B6,BOS,LGB,1148.62655741,711.576234689,437.05032272
B6,JAX,BOS,906.077916141,446.675852151,459.40206399
B6,ORH,MCO,542.016517253,378.141407295,163.875109958
B6,HOU,JFK,1123.95001466,618.905278467,505.044736193
B6,AUS,BOS,1512.71220073,859.280681377,653.431519352
B6,RNO,JFK,1548.14405696,866.20561325,681.938443705
B6,BOS,BUF,715.209614207,377.000460079,338.209154128
B6,ORD,BOS,1204.49303941,550.619746571,653.873292839
B6,AUS,LGB,1174.80197602,561.867314069,612.934661949
B6,PWM,JFK,731.41983231,355.878186591,375.541645718
B6,SRQ,LGA,2513.68237491,717.167212409,1796.5151625
B6,BOS,SJC,1203.11058679,853.619237315,349.491349471
B6,BTV,JFK,613.042120747,210.365115978,402.677004768
B6,ROC,JFK,611.844936862,212.187462109,399.657474753
B6,SYR,JFK,927.131436557,306.657022848,620.47441371
B6,BOS,DFW,727.089675385,462.157605268,264.932070117
B6,MCO,DCA,942.030141038,542.77954329,399.250597748
B6,BOS,SJU,1503.62246717,926.026418101,577.596049067
B6,MCO,SYR,1177.26413607,748.145355352,429.118780716
B6,SLC,MCO,1884.02791847,740.281509432,1143.74640904
B6,TPA,BOS,1389.09051874,758.206335916,630.884182827
B6,BUF,BOS,795.855785992,218.715302206,577.140483786
B6,FLL,JAX,1031.92695733,818.835234928,213.091722398
B6,LGA,SRQ,1611.83190185,1024.13875696,587.693144894
B6,SJU,BDL,1504.85553524,878.162389817,626.69314542
B6,BOS,JFK,1347.79728373,368.329938514,979.467345215
B6,SJU,TPA,1080.08343145,730.2551725,349.828258952
B6,RSW,LGA,1128.02634094,644.384936461,483.641404483
B6,JFK,LGB,930.282072879,526.185032299,404.09704058
B6,BOS,MSY,1203.88752157,725.838234691,478.049286883
B6,JFK,ORD,1132.26236396,696.035067974,436.227295989
B6,PSE,JFK,1035.02771842,157.28176739,877.745951031
B6,BOS,SRQ,967.978243724,651.004089762,316.974153962
B6,BOS,EWR,1016.28484601,360.654820452,655.63002556
B6,FLL,PIT,1580.38111396,953.883588794,626.497525171
B6,BDL,FLL,1180.19106268,794.929220693,385.261841988
B6,JFK,OAK,579.632620894,375.653135331,203.979485562
B6,JFK,HOU,1187.62212222,857.638841421,329.983280796
B6,FLL,LGA,1294.63822014,586.903304199,707.734915942
B6,BOS,DEN,1562.64810413,751.249703161,811.398400966
B6,SJU,STT,674.3359504,501.949306055,172.386644345
B6,JFK,BTV,1114.46624484,742.523375026,371.942869815
B6,CHS,BOS,752.513310702,406.11472104,346.398589662
B6,EWR,MCO,1344.98972715,629.368051085,715.621676069
B6,JFK,JAX,1276.17685275,774.474712085,501.702140667
B6,PVD,MCO,747.849307588,483.052767707,264.796539881
B6,JFK,BUR,678.418922901,482.838124563,195.580798339
B6,LAX,FLL,2047.49524547,1430.87097552,616.624269951
B6,SJU,MCO,1105.70207692,617.824812781,487.877264139
B6,JFK,MSY,1023.29379478,665.805426652,357.488368123
B6,FLL,EWR,1339.56903443,663.420605392,676.148429035
B6,JFK,PWM,1067.41162791,632.754331036,434.657296875
B6,BUF,MCO,428.471945518,236.179128707,192.29281681
B6,SFO,BOS,1470.47798442,663.655189378,806.822795043
B6,ANC,SEA,1229.09968886,552.889003442,676.210685416
B6,RIC,BOS,966.962972862,348.587932211,618.375040651
B6,MCO,EWR,1198.95956976,592.727490953,606.232078806
B6,JFK,BUF,1451.95955299,576.442727856,875.516825134
B6,RDU,FLL,610.356090889,436.46573727,173.890353618
B6,BWI,BOS,803.241064142,309.037656853,494.203407288
B6,BOS,OAK,1157.36408922,836.941924548,320.422164676
B6,BQN,MCO,739.322966046,208.594435069,530.728530977
B6,MCO,BOS,1332.5721461,626.073448566,706.49869753
B6,BOS,ORD,955.702727689,504.748564642,450.954163046
B6,JFK,RDU,901.072905273,542.976251053,358.09665422
B6,DCA,MCO,947.489027254,541.720555746,405.768471508
B6,LGA,RSW,536.254091956,410.065682788,126.188409168
B6,JFK,TPA,1085.78551658,641.089083798,444.69643278
B6,PHL,BOS,1540.92324747,315.90476597,1225.0184815
B6,FLL,BOS,1537.80084525,696.398993163,841.40185209
B6,BUF,JFK,1412.81342933,240.915561731,1171.8978676
B6,FLL,JFK,1987.23945949,504.883013319,1482.35644618
B6,SFO,JFK,844.978866046,432.967338001,412.011528045
B6,MCO,PSE,1206.95353389,750.277530381,456.676003509
B6,BOS,PIT,751.036390669,514.614940671,236.421449998
B6,MCO,BUF,1157.52496307,868.703106417,288.821856651
B6,JFK,DEN,1081.31298136,630.656609729,450.656371628
B6,CHS,JFK,1380.95629677,386.106510026,994.849786748
B6,BOS,CHS,427.326781126,293.300736155,134.026044971
B6,SJU,JFK,1384.27737192,558.934422241,825.342949679
B6,BOS,STT,821.642042983,504.723179532,316.918863451
B6,BDL,PBI,1511.78333882,914.858324831,596.925013991
B6,BDL,RSW,1107.8506761,714.490408896,393.360267206
B6,ABQ,JFK,1714.45721296,364.672028977,1349.78518398
B6,RSW,BOS,1478.82342183,619.070885576,859.752536256
B6,RSW,EWR,522.046158275,306.721350372,215.324807903
B6,ORH,FLL,947.050500731,457.373178028,489.677322703
B6,JFK,SMF,747.159021275,478.122194298,269.036826977
B6,SLC,LGB,982.628526305,584.148705445,398.47982086
B6,BOS,TPA,1018.73265879,614.16461711,404.568041675
B6,SEA,JFK,1859.53473354,905.687658378,953.847075158
B6,AUS,MCO,1162.43335546,566.123448092,596.309907365
B6,SJU,DCA,1261.01102801,906.170664119,354.840363888
B6,JFK,FLL,1509.96162243,687.599269241,822.362353188
B6,MCO,PVD,1581.21873973,994.447350894,586.77138884
B6,TPA,JFK,1135.78869529,415.947533332,719.841161953
B6,JFK,ROC,1119.50060149,668.367344477,451.13325701
B6,PHX,BOS,1266.05142559,578.849359289,687.202066299
B6,BOS,SEA,1271.56597736,685.925860927,585.640116435
B6,HPN,PBI,1285.03423335,844.991943291,440.042290063
B6,ACK,JFK,1084.55629387,403.733371317,680.822922551
B6,TPA,HPN,956.827582062,691.949595796,264.877986266
B6,OAK,LGB,810.836547608,274.234580574,536.601967034
B6,JFK,SEA,997.410256004,617.105588194,380.30466781
B6,SEA,ANC,1311.20010448,802.860704256,508.339400226
B6,BOS,DCA,1174.06547918,378.565018746,795.50046043
B6,TPA,BDL,1079.9577877,628.225116695,451.732671004
B6,EWR,PBI,1124.41978767,672.05859836,452.361189306
B6,CHS,FLL,896.560799049,607.512500834,289.048298215
B6,JFK,LAS,978.24008134,575.828396933,402.411684407
B6,CLE,FLL,758.067396403,543.050798552,215.016597851
B6,SJU,STX,816.463874744,571.70724183,244.756632914
B6,BOS,SMF,1705.92519841,1003.37203081,702.553167606
B6,ANC,LGB,572.954189425,240.120439555,332.83374987
B6,JFK,LAX,626.886938262,342.502873079,284.384065183
B6,MSY,BOS,1248.68818911,513.642215285,735.045973821
B6,EWR,SJU,658.029164908,442.874596998,215.154567911
B6,SRQ,JFK,896.019421596,439.203098884,456.816322711
B6,MCO,AUS,846.272989619,590.693873804,255.579115815
B6,OAK,JFK,874.151747105,342.819946705,531.331800399
B6,PHX,JFK,1521.42839281,715.692772532,805.735620281
B6,MCO,SJU,1141.2631861,646.726785684,494.53640042
B6,JFK,IAD,1161.53437588,700.193231045,461.341144839
B6,JFK,PSE,1453.82497916,910.70437551,543.12060365
B6,SAV,BOS,557.476484322,378.095446326,179.381037996
B6,SAV,JFK,1159.54405868,255.925956371,903.618102314
B6,STT,SJU,1064.39008677,338.339782866,726.050303904
B6,OAK,BOS,1691.26814185,652.379272951,1038.8888689
B6,JFK,CLT,888.144944456,587.248861722,300.896082734
B6,SLC,JFK,1549.37010742,772.575873147,776.794234277
B6,RSW,JFK,1278.76937086,467.410498566,811.358872294
B6,BOS,MCO,1371.58108671,609.27471352,762.306373192
B6,SJU,FLL,1086.68070103,641.365444146,445.315256881
B6,JFK,PDX,1341.87922202,830.747639409,511.131582613
B6,FLL,SFO,835.409276517,525.133974574,310.275301943
B6,BDL,DCA,830.322273395,512.951526442,317.370746953
B6,BOS,FLL,1277.30466296,672.75084817,604.553814785
B6,JFK,SJC,1078.72458465,632.39754953,446.327035118
B6,PDX,JFK,1735.83318415,632.052129173,1103.78105498
B6,BOS,PHL,839.397793556,312.836136289,526.561657267
B6,FLL,SWF,1116.84305708,686.609592047,430.233465031
B6,JFK,SJU,1318.31303335,653.950573738,664.362459617
B6,JAX,DCA,432.303903441,262.947059287,169.356844154
B6,JFK,RSW,1124.38774532,689.730281851,434.657463467
B6,JFK,PBI,1338.26028435,659.85134992,678.408934431
B6,BDL,SJU,1177.59427424,733.145558092,444.448716148
B6,SAN,BOS,830.82985021,363.917347441,466.912502769
B6,BOS,PHX,1154.03777491,667.937932525,486.099842386
B6,ANC,PDX,859.748458011,496.499703323,363.248754688
B6,MCO,LGA,1157.70284252,592.821263322,564.881579196
B6,SMF,BOS,2903.9382974,1278.45534694,1625.48295046
B6,BOS,LAX,1237.8434456,673.521897707,564.321547889
B6,DCA,BOS,1430.93644021,395.447990657,1035.48844955
B6,HYA,JFK,393.123498241,282.95097114,110.1725271
B6,BOS,RDU,994.257373688,593.994878399,400.26249529
B6,BOS,LAS,1169.76729008,603.677726521,566.089563557
B6,FLL,DTW,1505.68452921,868.799761534,636.884767681
OO,ORD,MKE,7393.44127393,215.279845598,7178.16142833
OO,ORD,MKG,1367.13377554,222.78013977,1144.35363577
OO,MSY,IAH,939.101639298,89.3642062464,849.737433051
OO,AUS,ORD,595.584377136,96.272939917,499.311437219
OO,SJC,SEA,570.55052592,77.2775519893,493.272973931
OO,PHX,SBA,522.82563407,103.057574015,419.768060055
OO,LAX,ABQ,1037.11096708,193.202446125,843.908520959
OO,ORD,OKC,1445.17360406,266.390498512,1178.78310555
OO,ASE,SFO,797.594388435,129.294935417,668.299453018
OO,DTW,MKE,1284.06306517,76.6818426862,1207.38122249
OO,BMI,MSP,828.149987319,173.209713153,654.940274166
OO,CLE,IAH,768.373612369,183.667290285,584.706322084
OO,BOI,LAX,947.70676961,118.580850805,829.125918805
OO,ORD,COS,2755.28194959,301.399408275,2453.88254131
OO,LAS,SEA,740.119918341,65.3222527749,674.797665566
OO,SAT,LAX,1613.7095135,111.41341425,1502.29609925
OO,JMS,DVL,786.967871066,143.460758782,643.507112284
OO,PAH,ORD,605.984134983,37.6097710255,568.374363958
OO,DTW,MBS,718.940865409,155.409190499,563.53167491
OO,IDA,DEN,827.894347204,88.5053672942,739.38897991
OO,ORD,PIA,734.494643787,157.984988617,576.50965517
OO,DEN,MSO,970.688886197,176.340004681,794.348881516
OO,DEN,MSN,976.150060805,288.352250233,687.797810573
OO,OAK,LAX,2119.5894954,64.2513870458,2055.33810836
OO,DEN,MSP,778.936320476,273.925911674,505.010408802
OO,CLE,ORD,503.328772967,44.8375080393,458.491264927
OO,IDA,MSP,382.96131758,126.99749986,255.96381772
OO,STC,ORD,985.169396706,127.010945869,858.158450837
OO,MSP,ORD,1559.34329168,159.363890041,1399.97940164
OO,SMF,SLC,589.244527366,58.1110191796,531.133508186
OO,DEN,HYS,795.526959571,146.781396355,648.745563216
OO,ATL,MOB,735.277450391,238.060595316,497.216855076
OO,SFO,LAS,1016.82707131,257.530556978,759.296514335
OO,IND,ORD,1023.41899027,132.968426863,890.450563409
OO,PDX,ONT,371.791491918,78.6863718498,293.105120068
OO,DEN,MAF,1403.47564898,131.930824959,1271.54482402
OO,BHM,ORD,922.68834159,218.418022339,704.27031925
OO,IAH,DFW,1709.81184923,259.396545733,1450.4153035
OO,CMH,DEN,1231.9069407,152.595057498,1079.31188321
OO,ACV,SFO,2076.44098186,35.9331251971,2040.50785666
OO,SFO,ABQ,872.994722431,186.974224275,686.020498156
OO,DEN,FAR,1446.33644337,181.580374254,1264.75606912
OO,SHV,IAH,918.547176819,78.8042516306,839.742925188
OO,SEA,DEN,799.215404463,175.420931421,623.794473042
OO,ONT,SEA,251.809839318,32.3089680098,219.500871308
OO,DEN,PHX,939.681826085,263.137234772,676.544591313
OO,SBN,ORD,877.647403141,195.850939623,681.796463519
OO,IAH,BFL,1324.66532086,220.374558361,1104.29076249
OO,FCA,ORD,572.128357317,93.6337361103,478.494621207
OO,PHX,SLC,494.966700981,131.984196844,362.982504137
OO,MSP,CID,873.828156261,135.705009413,738.123146848
OO,ORD,STC,865.667052447,218.642601508,647.02445094
OO,LAX,RDM,616.742991009,207.872342226,408.870648783
OO,PSC,SFO,504.558102503,23.2796416095,481.278460894
OO,SLC,FAR,450.455171623,151.025579503,299.42959212
OO,DSM,ORD,768.883364722,76.7227848031,692.160579919
OO,ORD,STL,1345.3859666,316.325897048,1029.06006956
OO,DFW,IAH,1481.14401067,125.245790337,1355.89822034
OO,BFL,SFO,781.837058608,36.015273643,745.821784965
OO,AUS,LAX,906.540396329,116.892109591,789.648286738
OO,CLE,DTW,534.352952699,115.47603187,418.87692083
OO,BOI,ORD,709.336061619,175.361933842,533.974127777
OO,DTW,PIA,1104.03896141,381.3099072,722.729054208
OO,BNA,IAH,807.643291257,210.731472947,596.91181831
OO,FNT,MSP,491.971893776,105.954620946,386.01727283
OO,IAH,DSM,658.628958318,97.4737628664,561.155195451
OO,BZN,ORD,361.791744867,90.6259103378,271.165834529
OO,DTW,ATW,668.793190566,197.060409592,471.732780975
OO,TUS,IAH,475.573055358,143.371424006,332.201631352
OO,SLC,SAT,502.546355574,155.906235272,346.640120301
OO,MSP,AZO,543.70868281,196.453699385,347.254983424
OO,SLC,BZN,342.623436795,102.505377437,240.118059358
OO,SFO,MTJ,670.78880782,190.796023611,479.992784209
OO,PHX,SBP,437.932281681,111.609012575,326.323269107
OO,JAC,LAX,843.769997252,123.261759791,720.508237461
OO,SLC,SAN,562.717857602,121.927752384,440.790105218
OO,AZO,DTW,689.122916351,82.0327019322,607.090214419
OO,OKC,MSP,836.312517441,181.562866618,654.749650823
OO,PDX,BUR,485.780415594,105.382678492,380.397737102
OO,IAH,PIT,650.085311227,200.29033204,449.794979187
OO,GTF,SLC,140.844466167,19.8486352013,120.995830966
OO,SLC,TWF,347.069381469,80.0183851111,267.050996358
OO,AVL,ORD,635.149963972,65.1850568975,569.964907074
OO,DEN,BFL,1384.38187084,166.747885272,1217.63398557
OO,FAR,DEN,1389.10218961,49.4992889298,1339.60290068
OO,LAX,JAC,549.149414865,182.547168901,366.602245964
OO,FLG,PHX,732.178779963,58.7041532822,673.474626681
OO,OMA,DTW,526.325854037,64.5909722542,461.734881783
OO,DTW,CVG,703.317654005,180.606048268,522.711605737
OO,TVC,DTW,300.64959814,32.5666696507,268.082928489
OO,ATL,IAH,832.427651084,210.370012959,622.057638125
OO,ASE,DEN,2294.49163047,118.58702933,2175.90460114
OO,IAH,IAD,2096.37502112,238.193756108,1858.18126502
OO,MSO,DEN,822.244352639,102.895784576,719.348568063
OO,DEN,LAR,609.900243842,103.883023201,506.017220641
OO,DEN,LAS,790.249303363,241.613790396,548.635512968
OO,BTM,SLC,198.27114259,23.7704174503,174.50072514
OO,SEA,ONT,389.95193013,116.942222389,273.009707742
OO,GRR,DTW,721.887343511,40.0930558075,681.794287704
OO,MSP,OKC,773.183148534,194.365130679,578.818017855
OO,SFO,MSP,863.454718378,214.693534213,648.761184165
OO,DEN,ABQ,735.438562253,172.459054428,562.979507825
OO,DEN,EUG,1131.69864207,173.956165799,957.742476275
OO,SLC,PHX,627.585259661,144.130644008,483.454615653
OO,SUN,SFO,821.393557253,189.19321603,632.200341223
OO,SLC,LWS,143.723615945,53.598803101,90.1248128437
OO,IAH,DTW,1168.23475799,187.01631192,981.218446068
OO,DFW,SFO,1334.60670656,154.959647854,1179.6470587
OO,SFO,SLC,3422.52078572,203.579244364,3218.94154135
OO,SEA,BZN,404.347115521,112.112911479,292.234204042
OO,SEA,FAT,969.71957542,187.751028459,781.968546961
OO,SFO,MSO,620.532742161,211.85919325,408.673548911
OO,MSP,SDF,393.055457344,130.167386373,262.88807097
OO,DEN,DRO,826.620425766,195.876833231,630.743592535
OO,RHI,IMT,497.784503391,30.1216972078,467.662806183
OO,MEM,DEN,831.675065866,119.773275589,711.901790277
OO,FAT,DEN,822.201528585,145.815565346,676.385963239
OO,SBP,SFO,1243.62545579,96.2609549641,1147.36450083
OO,SEA,HDN,824.984484204,308.989895284,515.99458892
OO,DTW,ORD,1559.74324129,102.362460428,1457.38078086
OO,ORD,ABQ,996.979539942,403.136306943,593.843233
OO,DSM,DTW,466.258460512,97.1938682188,369.064592293
OO,EUG,SLC,163.145496076,9.43814749868,153.707348578
