Airline,Departure,Arrival,NoControl,LQR,Saved
B6,ACK,BOS,475.8948754408961,81.04241739130434,394.85245804959175
B6,ORD,JFK,1088.3036251924714,281.45794238636876,806.8456828061026
B6,DCA,RSW,766.2093887749727,488.24272108843536,277.96666768653733
B6,FLL,AUS,766.2826067364994,709.3369507194512,56.94565601704812
B6,PBI,EWR,771.3142414247822,482.71858548033526,288.5956559444469
B6,AUS,JFK,496.46402199344146,313.99579649637786,182.4682254970636
B6,TPA,EWR,1252.394348600968,517.2211130235227,735.1732355774453
B6,STX,SJU,764.6378169308277,87.4571367319813,677.1806801988464
B6,RSW,BDL,1348.4008155094918,764.249767677621,584.1510478318709
B6,EWR,TPA,622.2612139746699,549.4504244736955,72.81078950097435
B6,DCA,CHS,813.0045583369067,272.0385507486113,540.9660075882954
B6,BDL,MCO,964.412042735791,497.8097297959898,466.6023129398012
B6,SFO,LGB,860.2762597379957,207.96558360483118,652.3106761331645
B6,LGB,LAS,903.2060366260142,154.29477253746424,748.91126408855
B6,PDX,ANC,760.4384713770773,1339.6919191919192,-579.2534478148418
B6,LAS,FLL,660.6170045221617,1101.4497729163434,-440.8327683941817
B6,EWR,BOS,1061.4710899265058,105.26902140672784,956.202068519778
B6,SMF,JFK,642.0234242013653,588.506188446511,53.517235754854255
B6,SWF,MCO,954.3110485622575,494.2387536231883,460.0722949390692
B6,SRQ,BOS,961.2369387817903,696.063843443242,265.17309533854825
B6,PSE,MCO,445.3648908471751,74.7095126705653,370.6553781766098
B6,RSW,HPN,463.7568556380576,437.22949907762165,26.52735656043592
B6,LGB,ANC,577.2116894466864,1163.6236119228522,-586.4119224761658
B6,EWR,FLL,1063.7105361232875,592.0194844661471,471.6910516571404
B6,PDX,LGB,436.2699252023947,182.31727866149325,253.95264654090144
B6,SFO,FLL,1336.1167770177433,1518.1629339404074,-182.04615692266407
B6,BOS,RSW,701.163754065968,532.3278308368007,168.8359232291673
B6,SEA,BOS,1216.8860210556902,976.0017531451488,240.88426791054144
B6,FLL,DCA,771.5661031228482,478.7460112645479,292.82009185830026
B6,JAX,FLL,622.7405409948896,216.6391942909761,406.10134670391346
B6,CLT,JFK,864.6584807970089,251.11369816390507,613.5447826331039
B6,CLT,BOS,649.5014755802446,276.6726897512748,372.8287858289698
B6,IAD,BOS,559.9882895741335,156.22718451964175,403.7611050544918
B6,FLL,PHL,506.12557852622814,549.0209639366363,-42.89538541040821
B6,JFK,SLC,575.5476076371153,1255.7834793491866,-680.2358717120712
B6,JFK,BQN,795.2092465862942,930.8804631074966,-135.67121652120238
B6,DFW,BOS,941.3495095478485,528.3675057870371,412.9820037608114
B6,MVY,BOS,558.672380649864,91.1442546583851,467.5281259914789
B6,SMF,LGB,696.6234264393884,115.60736721293972,581.0160592264486
B6,CHS,DCA,462.34033951025367,145.11050600520412,317.22983350504956
B6,JFK,SRQ,328.4412980198725,340.64795654545884,-12.206658525586363
B6,JFK,ABQ,769.5785292068182,1135.5653929716866,-365.9868637648684
B6,TPA,SJU,828.8430490188819,663.290342831235,165.5527061876469
B6,BOS,SFO,611.1041634417187,1311.6433502178847,-700.539186776166
B6,MCO,RIC,659.2979057481606,313.5596547480243,345.7382510001363
B6,BQN,JFK,651.3804145707489,166.11072469261563,485.2696898781333
B6,SJU,EWR,1041.5132940405972,1324.4733563096502,-282.96006226905297
B6,FLL,ORH,681.0213263260571,466.1493923289251,214.87193399713198
B6,SJC,BOS,1333.8939364029336,1128.575863177522,205.31807322541158
B6,LGB,PDX,688.8101197401351,236.66140738196864,452.14871235816645
B6,MCO,BQN,780.1089620849474,612.848464438653,167.26049764629443
B6,PBI,LGA,972.8048605098196,571.1535635408953,401.65129696892427
B6,BOS,MVY,900.8417367421997,143.50097193466758,757.3407648075322
B6,PBI,BOS,1327.2947911280962,856.6625705166373,470.63222061145893
B6,JFK,ACK,651.1589324787483,149.64412975912975,501.5148027196185
B6,MCO,BDL,839.8715896109694,573.5978643720064,266.27372523896304
B6,AUS,FLL,510.90104877747683,311.83278944911297,199.06825932836387
B6,PBI,JFK,1053.1679804251723,458.92105558837346,594.2469248367988
B6,BOS,IAD,404.7692731967801,167.28072775295374,237.48854544382635
B6,HPN,TPA,494.8297478732325,344.022591916558,150.80715595667453
B6,SJC,JFK,929.1574369484919,975.4581725745517,-46.300735626059804
B6,BOS,BWI,600.3313323464963,179.4780376453853,420.853294701111
B6,JFK,PHX,833.8334126726492,1063.0127074442862,-229.17929477163705
B6,FLL,HPN,756.6225712510818,540.1044363519193,216.51813489916253
B6,PBI,DCA,695.4750716979605,374.7450603262542,320.7300113717063
B6,FLL,LAX,650.8534403215787,1014.854556376633,-364.00111605505435
B6,RIC,FLL,471.8716748966938,313.4621064814815,158.40956841521228
B6,DEN,JFK,1134.1776400910433,503.799086659475,630.3785534315682
B6,BOS,CLT,480.08039619825246,312.6759562301622,167.40443996809023
B6,ORD,SJU,596.5657122214731,508.75856100433793,87.80715121713513
B6,LGB,SLC,505.52182872666646,216.3361605075484,289.18566821911804
B6,PIT,BOS,586.9768855026006,179.29392676004073,407.68295874255983
B6,JFK,SAV,603.0271075162158,397.2408215850776,205.7862859311382
B6,BOS,SAN,420.65060417364987,954.5880960955416,-533.9374919218917
B6,JFK,MCO,887.5959466770746,464.1236512902725,423.4722953868021
B6,DCA,JAX,456.8082818010604,213.54849817185726,243.25978362920313
B6,BOS,ACK,196.8193410767474,103.22173263629573,93.59760844045168
B6,PVD,FLL,760.5531691122195,712.510642078362,48.04252703385748
B6,SYR,MCO,336.71970660138646,238.1155649625529,98.60414163883357
B6,FLL,BDL,1123.603376320163,879.4320944417691,244.17128187839398
B6,FLL,CHS,1077.9562980031424,328.30431893687705,749.6519790662653
B6,LAS,LGB,1057.2394428835694,148.06357567652162,909.1758672070478
B6,LGA,TPA,1011.6045261735567,667.0664361167003,344.5380900568564
B6,SFO,LAS,716.9082366080598,261.1118722020792,455.7963644059806
B6,TPA,DCA,551.8256461543406,240.6991337457099,311.1265124086307
B6,JFK,SAN,296.3879709238478,732.9532087586887,-436.5652378348409
B6,SEA,LGB,623.0027198792233,396.71719834776496,226.2855215314583
B6,DTW,BOS,467.430636194753,158.65342627555327,308.7772099191997
B6,HPN,MCO,881.6459619407302,502.57480840421744,379.0711535365128
B6,LGB,BOS,398.6330650633295,340.18929401607227,58.44377104725726
B6,HOU,BOS,1182.388691108814,860.7426025694156,321.64608853939853
B6,SAN,JFK,632.4229449056536,799.6214866647202,-167.19854175906664
B6,DCA,BDL,671.4378553513218,185.89743290460274,485.54042244671905
B6,DCA,PBI,431.2378025066583,231.6798665991219,199.55793590753638
B6,LGB,JFK,539.4333154118876,491.738174419104,47.69514099278365
B6,MSY,JFK,699.9170228891691,257.15562822164947,442.7613946675196
B6,JFK,SYR,1140.4119576451833,276.0628282515474,864.3491293936358
B6,MCO,SWF,614.2353749076274,363.3261595952867,250.90921531234068
B6,JFK,AUS,1005.3092003991981,967.6807710701542,37.62842932904391
B6,BOS,RIC,760.55897753679,246.32948232962337,514.2294952071667
B6,RDU,JFK,713.5214151677568,244.23758325770703,469.2838319100498
B6,LGA,PBI,1599.348886524821,944.6429557884544,654.7059307363666
B6,JFK,RNO,773.3360128532951,1137.1465632603406,-363.8105504070455
B6,LAX,BOS,783.3730922323808,1117.1053432883086,-333.7322510559278
B6,SJU,BOS,1004.767275074822,948.7256251320805,56.041649942741515
B6,LGB,SMF,614.4792851288796,182.1224285096246,432.35685661925504
B6,LGB,AUS,569.7485963907322,270.0909943502825,299.6576020404498
B6,JFK,CHS,710.5106986786276,382.30673298731267,328.2039656913149
B6,LAX,JFK,415.87352508942405,511.9567830261693,-96.08325793674527
B6,MCO,HPN,951.0833534092255,551.5165281653387,399.5668252438868
B6,PBI,HPN,1302.132001896436,823.4877334350763,478.6442684613596
B6,BOS,DTW,544.0232405018269,348.3382127614653,195.6850277403616
B6,RSW,DCA,629.7504890438266,404.33632653061227,225.41416251321436
B6,LAS,SFO,1125.137867029332,174.70839837288514,950.4294686564469
B6,BDL,TPA,417.8423000424907,340.9311024353969,76.91119760709381
B6,BOS,PDX,669.7789992758396,1573.886370358199,-904.1073710823594
B6,BOS,JAX,483.0228905849628,436.317470119485,46.7054204654778
B6,RDU,BOS,830.0842823676966,259.52797266693307,570.5563097007634
B6,LGB,OAK,722.7871256144884,120.07835361116291,602.7087720033255
B6,DEN,BOS,1004.0745477102217,493.7286498670674,510.3458978431543
B6,SJU,ORD,666.4005127104706,861.1315798133653,-194.7310671028947
B6,IAD,JFK,512.3172089139914,105.86780633986126,406.44940257413015
B6,LGA,FLL,1663.4167612537672,645.1138679273873,1018.3028933263798
B6,LGA,MCO,1262.3556658286154,532.9228724476396,729.4327933809758
B6,FLL,RIC,1472.3989536796555,704.465515335728,767.9334383439275
B6,JFK,SFO,416.0326198304218,728.4245446554149,-312.3919248249931
B6,DCA,FLL,640.1324504531245,387.97669262721695,252.15575782590759
B6,BOS,LGB,576.8060680776484,1308.468395319804,-731.6623272421555
B6,JAX,BOS,732.21679934737,317.4080280202524,414.80877132711765
B6,ORH,MCO,452.6266607861514,268.77738731160184,183.84927347454953
B6,HOU,JFK,766.7349575730095,611.0500092407149,155.68494833229465
B6,AUS,BOS,1045.1940599925542,941.86976,103.32429999255419
B6,RNO,JFK,1105.3910745769485,1263.00469296541,-157.61361838846142
B6,BOS,BUF,431.0231375688257,162.05115274098182,268.97198482784387
B6,ORD,BOS,1164.4312190859896,359.3737269737893,805.0574921122003
B6,AUS,LGB,1070.2779634129236,498.4709665961945,571.806996816729
B6,PWM,JFK,521.168408718758,106.74161453500056,414.4267941837574
B6,SRQ,LGA,2048.4726934574232,494.0552438082255,1554.4174496491978
B6,BOS,SJC,540.0467360412649,1504.349511516563,-964.3027754752982
B6,BTV,JFK,536.9999091569463,79.63410184617126,457.36580731077504
B6,ROC,JFK,398.589340663267,76.77943577001628,321.80990489325075
B6,SYR,JFK,830.1987574723995,103.65776582744117,726.5409916449584
B6,BOS,DFW,327.54348970758576,565.8162454579847,-238.27275575039891
B6,MCO,DCA,714.7087176463723,329.7212433435422,384.9874743028301
B6,BOS,SJU,872.5276582471306,1054.310107288208,-181.78244904107737
B6,MCO,SYR,975.6258076409022,528.8391202500659,446.7866873908363
B6,SLC,MCO,1083.347289078316,812.6764790541614,270.67081002415455
B6,TPA,BOS,888.6208449278078,579.838743385754,308.78210154205374
B6,BUF,BOS,480.00112016342933,79.55006998109022,400.45105018233915
B6,FLL,JAX,819.6812848929396,271.254408338471,548.4268765544687
B6,LGA,SRQ,1263.2360929498866,862.3481738085873,400.88791914129934
B6,SJU,BDL,1119.0258327733227,999.2529891584926,119.7728436148301
B6,BOS,JFK,905.2608052847041,128.93610699279563,776.3246982919085
B6,SJU,TPA,790.2475655990594,583.8453362907511,206.40222930830828
B6,RSW,LGA,810.484470165613,518.4593237936876,292.0251463719253
B6,JFK,LGB,634.4515116206861,923.4408517910273,-288.98934017034117
B6,BOS,MSY,908.5369904170748,697.2942757117686,211.24271470530618
B6,JFK,ORD,868.7482075865968,541.4057614234879,327.3424461631089
B6,PSE,JFK,747.8279409936542,101.07066034005537,646.7572806535989
B6,BOS,SRQ,531.5477812940233,652.2783196347032,-120.73053834067991
B6,BOS,EWR,812.4331075647038,143.5267648645622,668.9063427001416
B6,FLL,PIT,1501.2584318645686,706.5068092028818,794.7516226616868
B6,BDL,FLL,801.8899569203081,726.3292510702149,75.5607058500932
B6,JFK,OAK,372.37878244846723,695.8381123058542,-323.459329857387
B6,JFK,HOU,870.9562517282434,985.1297047414605,-114.17345301321711
B6,FLL,LGA,646.7857587134096,426.65422469454,220.13153401886956
B6,BOS,DEN,695.102635945137,912.2695909352793,-217.16695499014236
B6,SJU,STT,545.2964604449818,68.14296408021897,477.1534963647628
B6,JFK,BTV,937.0604531350133,266.3535644012945,670.7068887337189
B6,CHS,BOS,571.6099361940738,253.1499465475828,318.45998964649107
B6,EWR,MCO,1179.6306162434057,491.1926023142256,688.4380139291801
B6,JFK,JAX,1064.2094567510321,581.8506536360937,482.3588031149384
B6,PVD,MCO,597.9145141923951,414.2968414223295,183.6176727700656
B6,JFK,BUR,566.5129034403681,870.5242725883217,-304.0113691479536
B6,LAX,FLL,1292.6331827844383,2042.7113760447091,-750.0781932602708
B6,SJU,MCO,811.535673286953,532.5808743301585,278.95479895679455
B6,JFK,MSY,821.2725103464827,638.6533742331287,182.619136113354
B6,FLL,EWR,815.9801551315297,497.38771852234413,318.5924366091856
B6,JFK,PWM,868.995007652125,227.24980846717244,641.7451991849525
B6,BUF,MCO,311.0840700016007,177.82754529421194,133.25652470738876
B6,SFO,BOS,1172.4674408024434,955.6809437844553,216.78649701798815
B6,ANC,SEA,921.6371899801561,517.8655772669222,403.77161271323394
B6,RIC,BOS,777.6686961342383,145.22532983536328,632.443366298875
B6,MCO,EWR,950.7319203524739,395.1841792501994,555.5477411022746
B6,JFK,BUF,1221.1925865873689,236.19298421717934,984.9996023701895
B6,RDU,FLL,376.10870788057974,257.48961540305953,118.61909247752021
B6,BWI,BOS,575.417966859431,95.90134528075419,479.5166215786768
B6,BOS,OAK,661.3759528586186,1586.8670379746834,-925.4910851160648
B6,BQN,MCO,571.7770723866395,154.7733164583663,417.00375592827316
B6,MCO,BOS,1014.9159451411159,509.3753413707086,505.5406037704073
B6,BOS,ORD,558.8282864766063,418.1184592769636,140.7098271996427
B6,JFK,RDU,653.829141034733,269.72399773277726,384.1051433019557
B6,DCA,MCO,719.741793712457,320.0618501793106,399.6799435331464
B6,LGA,RSW,340.43345538152374,339.3679794646131,1.065475916910657
B6,JFK,TPA,822.2481140993757,548.4781276384916,273.76998646088407
B6,PHL,BOS,1496.1918723822387,120.44626377230642,1375.7456086099323
B6,FLL,BOS,1005.1733925850059,617.4397646341645,387.7336279508414
B6,BUF,JFK,1100.8172541566294,90.66400676446614,1010.1532473921632
B6,FLL,JFK,1347.1778024618227,394.9831708361471,952.1946316256756
B6,SFO,JFK,554.4079166837315,686.6270063380377,-132.21908965430623
B6,MCO,PSE,767.8004969666094,609.0795454319143,158.72095153469513
B6,BOS,PIT,460.5828553996161,263.8347943320615,196.7480610675546
B6,MCO,BUF,963.898809370267,607.3591475848236,356.5396617854434
B6,JFK,DEN,735.9876782571675,828.724367155786,-92.73668889861847
B6,CHS,JFK,1040.6038252122855,209.20813469799248,831.395690514293
B6,BOS,CHS,269.4755997818018,208.94920016790985,60.526399613891954
B6,SJU,JFK,1056.1197698136027,622.8276581385361,433.2921116750666
B6,BOS,STT,476.5019282664719,580.1347347201122,-103.63280645364028
B6,BDL,PBI,1129.4475163184272,802.7869001490312,326.660616169396
B6,BDL,RSW,552.697782038898,625.7953247652763,-73.09754272637826
B6,ABQ,JFK,1235.540330662706,414.73502279140445,820.8053078713017
B6,RSW,BOS,1020.8746547820436,529.0303920238059,491.84426275823773
B6,RSW,EWR,293.98634198265574,247.18240834552893,46.80393363712682
B6,ORH,FLL,631.3160763671749,423.1976012849584,208.1184750822165
B6,JFK,SMF,520.305107684256,865.264334449085,-344.95922676482905
B6,SLC,LGB,565.9506942497949,304.05072586518315,261.8999683846117
B6,BOS,TPA,615.9081296009506,527.3668840154311,88.5412455855195
B6,SEA,JFK,1304.4625012168042,1350.9473648273802,-46.484863610575985
B6,AUS,MCO,766.6139591635526,356.3632845528455,410.2506746107071
B6,SJU,DCA,997.0326287949056,939.510635690141,57.52199310476453
B6,JFK,FLL,1122.4675271358944,618.726300692903,503.74122644299143
B6,MCO,PVD,1434.9774107887665,761.597607425949,673.3798033628175
B6,TPA,JFK,831.066520350846,306.2132543017124,524.8532660491335
B6,JFK,ROC,820.8142498740054,260.30506119395017,560.5091886800553
B6,PHX,BOS,814.7489847693969,792.9675583657587,21.781426403638193
B6,BOS,SEA,703.8153942851544,1235.0097558559298,-531.1943615707754
B6,HPN,PBI,1048.648803676905,694.6113997668423,354.0374039100626
B6,ACK,JFK,1150.7829183490105,101.14040750039004,1049.6425108486205
B6,TPA,HPN,835.9174762999365,504.6502129547472,331.26726334518935
B6,OAK,LGB,570.049508482874,101.62199714975263,468.42751133312134
B6,JFK,SEA,599.0080655423939,1118.972541918176,-519.964476375782
B6,SEA,ANC,812.605865981987,760.5720066334992,52.033859348487795
B6,BOS,DCA,823.1477504024249,175.48264942670582,647.665100975719
B6,TPA,BDL,946.0646809877005,501.5993209876543,444.4653600000462
B6,EWR,PBI,1253.0006114137773,553.5021052762786,699.4985061374987
B6,CHS,FLL,827.2393054323688,277.27416780665754,549.9651376257113
B6,JFK,LAS,664.1744086443342,955.7197429104111,-291.5453342660769
B6,CLE,FLL,401.11220930232554,394.2381918207729,6.874017481552642
B6,SJU,STX,692.2270874373147,104.32428705301047,587.9028003843042
B6,BOS,SMF,896.625924270582,1735.9601702508958,-839.3342459803138
B6,ANC,LGB,416.19248151389144,346.70046370322996,69.49201781066148
B6,JFK,LAX,405.22513298186385,610.2888786836559,-205.06374570179202
B6,MSY,BOS,964.0635553306603,396.320347870765,567.7432074598953
B6,EWR,SJU,380.4950811093192,497.8367034313725,-117.3416223220533
B6,SRQ,JFK,532.0405692634787,338.30510682076874,193.73546244270995
B6,MCO,AUS,507.2240049374075,465.92611367127495,41.29789126613258
B6,OAK,JFK,652.67972365055,528.019502531931,124.660221118619
B6,PHX,JFK,1143.8111758183097,950.9881960700857,192.82297974822404
B6,MCO,SJU,784.6118125900508,518.466498896463,266.1453136935878
B6,JFK,IAD,1091.4103138880375,262.0491589179478,829.3611549700897
B6,JFK,PSE,946.4755111260134,1007.9226423861853,-61.447131260171886
B6,SAV,BOS,486.4627328788299,248.64972028699182,237.8130125918381
B6,SAV,JFK,879.9965049299119,150.49439793229837,729.5021069976135
B6,STT,SJU,829.107900911409,46.60736737895862,782.5005335324504
B6,OAK,BOS,1151.0393070604928,1040.3138613861386,110.7254456743542
B6,JFK,CLT,590.6663092082829,345.4626742500279,245.203634958255
B6,SLC,JFK,1178.9556288672682,948.5121868847867,230.44344198248143
B6,RSW,JFK,844.8590667102693,356.1578814532349,488.7011852570344
B6,BOS,MCO,906.7734480670327,553.2584753256859,353.5149727413468
B6,SJU,FLL,754.5049399449887,499.62187677104805,254.88306317394063
B6,JFK,PDX,1164.96909641213,1503.5645725735408,-338.5954761614107
B6,FLL,SFO,479.39448740980987,938.5345826599488,-459.1400952501389
B6,BDL,DCA,796.4561851430161,204.5698925337294,591.8862926092868
B6,BOS,FLL,684.0134302374353,664.1390703477496,19.874359889685707
B6,JFK,SJC,482.55196687729534,1052.6346809250565,-570.0827140477611
B6,PDX,JFK,1125.1527096104478,919.6616475233309,205.49106208711692
B6,BOS,PHL,656.3420404073337,138.0896235759033,518.2524168314304
B6,FLL,SWF,818.2269513489198,583.9149579449875,234.31199340393232
B6,JFK,SJU,933.6429285189648,726.292806242637,207.35012227632785
B6,JAX,DCA,287.0224484024971,132.13613845727585,154.88630994522126
B6,JFK,RSW,939.1445725838798,634.3753637242844,304.76920885959544
B6,JFK,PBI,965.3096263485758,559.4258171362014,405.88380921237433
B6,BDL,SJU,819.9289443012209,809.8751722344723,10.053772066748593
B6,SAN,BOS,700.6105703965313,562.7896073868774,137.82096300965395
B6,BOS,PHX,526.4744835982476,1109.8209863024933,-583.3465027042457
B6,ANC,PDX,798.9210734977007,429.20400059710414,369.7170729005966
B6,MCO,LGA,728.4999152288416,394.9439351631077,333.5559800657339
B6,SMF,BOS,2054.3556362346812,1824.1313492063493,230.2242870283319
B6,BOS,LAX,722.89644829809,1249.7585397173036,-526.8620914192136
B6,DCA,BOS,1153.5047541077702,160.36695177626854,993.1378023315017
B6,HYA,JFK,346.9158415841584,79.56776923933623,267.3480723448222
B6,BOS,RDU,681.864095377511,308.97458007919784,372.8895152983132
B6,BOS,LAS,647.8383263724605,1027.19959624923,-379.36126987676937
B6,FLL,DTW,1318.441900392597,679.4233966121496,639.0185037804474
OO,ORD,MKE,6206.33148316356,90.24987995043278,6116.081603213127
OO,ORD,MKG,1231.3297667604925,96.527898022964,1134.8018687375284
OO,MSY,IAH,1001.7115054148085,25.728253928346952,975.9832514864615
OO,AUS,ORD,701.2088788827713,160.68614697911687,540.5227319036544
OO,SJC,SEA,582.0550782863621,105.15706483131281,476.8980134550493
OO,PHX,SBA,472.258005774564,103.93973026280719,368.31827551175684
OO,LAX,ABQ,809.8269429960148,232.4118418433477,577.4151011526671
OO,ORD,OKC,1204.3058690180349,374.90481916873273,829.4010498493021
OO,ASE,SFO,654.1911817498417,108.47690508021391,545.7142766696278
OO,DTW,MKE,1140.4283814537469,54.860934787279696,1085.567446666467
OO,BMI,MSP,846.0136467179415,189.8477502295684,656.165896488373
OO,CLE,IAH,415.4535387989165,249.557291005291,165.8962477936255
OO,BOI,LAX,944.0818996323619,163.14673153438076,780.9351680979812
OO,ORD,COS,2430.086214716067,501.92600957986195,1928.160205136205
OO,LAS,SEA,1047.1440256028814,108.97074570241635,938.173279900465
OO,SAT,LAX,1555.341953764928,190.8169733682506,1364.5249803966774
OO,JMS,DVL,740.552443691956,61.955654090979664,678.5967896009763
OO,PAH,ORD,728.1465203021189,36.38544409888778,691.7610762032311
OO,DTW,MBS,803.5839077125055,85.10613190500776,718.4777758074978
OO,IDA,DEN,819.2752914341457,87.54215971644686,731.7331317176988
OO,ORD,PIA,575.7172616283498,94.42896329612972,481.28829833222005
OO,DEN,MSO,773.6298452046806,229.98470667080767,543.6451385338729
OO,DEN,MSN,736.3072637228058,401.5807194244604,334.7265442983454
OO,OAK,LAX,2228.144314101624,60.33154620050716,2167.812767901117
OO,DEN,MSP,527.7457320288836,264.1033653846154,263.6423666442682
OO,CLE,ORD,301.31511399483674,39.51645106861642,261.79866292622035
OO,IDA,MSP,218.07999999999998,183.09391812865496,34.98608187134502
OO,STC,ORD,859.2249461305938,56.04179456906731,803.1831515615265
OO,MSP,ORD,1464.8548685214387,146.39203219710913,1318.4628363243296
OO,SMF,SLC,593.2952299941416,59.12526336913928,534.1699666250023
OO,DEN,HYS,543.4995803875969,104.43319285887635,439.06638752872055
OO,ATL,MOB,424.5419466353118,159.456741108354,265.0852055269578
OO,SFO,LAS,820.438247939253,208.09720673554915,612.3410412037038
OO,IND,ORD,1014.3502669286834,55.294638800545194,959.0556281281382
OO,PDX,ONT,378.64368180535143,109.76635849771756,268.8773233076339
OO,DEN,MAF,1172.552612510015,142.0081743733147,1030.5444381367004
OO,BHM,ORD,839.6267823614572,225.58468287196996,614.0420994894873
OO,IAH,DFW,1390.4303136436808,191.7854172065302,1198.6448964371507
OO,CMH,DEN,1245.5913156707165,310.45629447852764,935.1350211921889
OO,ACV,SFO,2223.495340554078,26.430252619649696,2197.0650879344284
OO,SFO,ABQ,682.341673477131,282.00031436607856,400.3413591110525
OO,DEN,FAR,1195.7889336141748,212.4565938054739,983.3323398087009
OO,SHV,IAH,678.2821310506613,51.6582661211767,626.6238649294846
OO,SEA,DEN,693.758294022909,290.5034969325153,403.2547970903937
OO,ONT,SEA,338.73448947734886,52.62613070697817,286.10835877037067
OO,DEN,PHX,824.2914877115344,326.6854965156794,497.605991195855
OO,SBN,ORD,1351.94755998049,103.53699983776016,1248.41056014273
OO,IAH,BFL,1291.242991295532,369.6512293847716,921.5917619107604
OO,FCA,ORD,436.9303392485054,188.74624870004456,248.18409054846083
OO,PHX,SLC,592.2684888795769,88.62999279318896,503.63849608638793
OO,MSP,CID,666.0297995336881,96.46994673395011,569.559852799738
OO,ORD,STC,692.010270888647,164.79791759964175,527.2123532890053
OO,LAX,RDM,433.15172491310466,276.5509615518514,156.60076336125326
OO,PSC,SFO,563.7343851371841,28.173022169560213,535.5613629676238
OO,SLC,FAR,326.5655859070587,212.77937984496123,113.78620606209745
OO,DSM,ORD,694.7967778487232,60.613761704875685,634.1830161438475
OO,ORD,STL,1308.7967338966253,210.48569265104416,1098.311041245581
OO,DFW,IAH,1504.7897228227046,90.58466392414707,1414.2050588985576
OO,BFL,SFO,773.3693867495771,27.247562748862343,746.1218240007147
OO,AUS,LAX,931.9045084114213,233.42427666692203,698.4802317444992
OO,CLE,DTW,282.11975476188087,70.62015022015022,211.49960454173066
OO,BOI,ORD,758.0543365325743,385.3601925090977,372.6941440234766
OO,DTW,PIA,1696.3859837527723,387.00848484848484,1309.3774989042874
OO,BNA,IAH,631.2988159661637,293.0370349118686,338.2617810542951
OO,FNT,MSP,612.8047421978389,49.01593723860165,563.7888049592373
OO,IAH,DSM,557.6868527216409,132.36155894456545,425.32529377707544
OO,BZN,ORD,245.70718238223444,169.37387566137565,76.33330672085879
OO,DTW,ATW,643.6964018429064,126.64393416298675,517.0524676799197
OO,TUS,IAH,470.9775973237045,215.01963009102988,255.95796723267463
OO,SLC,SAT,381.5685212820889,272.2857433431953,109.28277793889362
OO,MSP,AZO,452.98141979644055,132.696113847838,320.2853059486025
OO,SLC,BZN,211.43392056570545,89.09118926234636,122.34273130335909
OO,SFO,MTJ,826.0720943980266,259.1959770114942,566.8761173865323
OO,PHX,SBP,398.50109903699285,120.31006705956433,278.1910319774285
OO,JAC,LAX,1006.3656454605754,191.39619442815035,814.969451032425
OO,SLC,SAN,586.4503068619185,143.4251574453947,443.02514941652385
OO,AZO,DTW,760.9877565027901,41.935627104377105,719.0521293984131
OO,OKC,MSP,740.0724126559604,235.46089867757132,504.6115139783891
OO,PDX,BUR,497.0445069512553,142.5157441685478,354.52876278270753
OO,IAH,PIT,652.9793533492241,345.12912375790427,307.8502295913198
OO,GTF,SLC,439.28996771851405,18.538625649064368,420.75134206944966
OO,SLC,TWF,302.062083440864,43.95380371472248,258.1082797261415
OO,AVL,ORD,587.5968094468273,80.00975624047814,507.5870532063491
OO,DEN,BFL,1068.3003950579848,264.83238891543243,803.4680061425524
OO,FAR,DEN,1425.875754315863,62.80854890705268,1363.0672054088104
OO,LAX,JAC,493.2956662991412,263.3237639553429,229.97190234379832
OO,FLG,PHX,759.3385180982286,32.656766497623835,726.6817516006048
OO,OMA,DTW,686.2623539145434,78.54812378784047,607.7142301267029
OO,DTW,CVG,657.5511320460773,94.32635874216186,563.2247733039155
OO,TVC,DTW,545.3712790535883,22.29648181276088,523.0747972408274
OO,ATL,IAH,760.9435740848794,301.04969982078853,459.89387426409087
OO,ASE,DEN,2251.880024846667,64.69595275099661,2187.18407209567
OO,IAH,IAD,2229.9301098408027,447.12053571428567,1782.809574126517
OO,MSO,DEN,719.1657746756587,132.6413806311055,586.5243940445532
OO,DEN,LAR,529.9122777825669,51.370042605782686,478.5422351767842
OO,DEN,LAS,758.7328605184466,293.4404380221269,465.2924224963197
OO,BTM,SLC,342.47275991650247,18.973956001097807,323.49880391540466
OO,SEA,ONT,433.2840230230697,185.63239907854322,247.6516239445265
OO,GRR,DTW,717.4862251240557,23.917584982711038,693.5686401413448
OO,MSP,OKC,668.8914996787707,192.3878405506166,476.50365912815414
OO,SFO,MSP,738.6894006460335,509.83738516546623,228.85201548056727
OO,DEN,ABQ,479.00735815698994,145.84015562898975,333.1672025280002
OO,DEN,EUG,1005.2273222717204,303.5962839612575,701.6310383104628
OO,SLC,PHX,665.7059954358476,158.4517580872011,507.2542373486465
OO,SUN,SFO,844.4421125800262,239.88848450914523,604.553628070881
OO,SLC,LWS,80.85261876504094,51.62991016712952,29.22270859791142
OO,IAH,DTW,849.6836995807522,324.6376729342764,525.0460266464759
OO,DFW,SFO,1426.1734048119379,241.3848343384151,1184.7885704735227
OO,SFO,SLC,3264.4294423391157,223.4175040177918,3041.0119383213237
OO,SEA,BZN,649.5466581442514,109.28923288613692,540.2574252581145
OO,SEA,FAT,985.3598537352228,239.832956596049,745.5268971391738
OO,SFO,MSO,1038.3122040763512,288.96197530864197,749.3502287677093
